374,2176589,2648
911,2176591,209
65,2176594,20324
1003,2176673,151
586,2176704,781
1271,2176707,40
1160,2176774,75
1161,2176880,75
867,2176885,260
766,2176921,374
1083,2176927,104
382,2176933,2463
603,2176950,722
298,2176951,4342
1464,2176985,6
782,2176997,357
412,2177058,2069
1266,2177105,41
20,2177122,37687
861,2177144,263
1465,2177166,6
126,2177264,12866
77,2177328,18974
147,2177329,11506
347,2177331,3045
274,2177332,5101
1449,2177342,8
174,2177379,10002
725,2177459,437
1205,2177523,60
263,2177595,5476
939,2177606,194
561,2177628,893
917,2177696,207
252,2177697,6232
497,2177698,1265
169,2177699,10285
1048,2177721,123
131,2177723,12607
127,2177724,12856
827,2177731,312
172,2177737,10161
686,2177759,511
87,2177766,17384
289,2177768,4656
129,2177769,12818
1169,2177770,72
413,2177802,2069
639,2177807,615
1041,2177858,130
1182,2177881,68
99,2177914,15761
1206,2178074,60
1450,2178075,8
1254,2178076,45
222,2178077,7552
142,2178078,11620
272,2178079,5137
234,2178080,6940
102,2178081,15476
148,2178082,11490
227,2178083,7272
1377,2178122,16
366,2178123,2708
442,2178131,1749
525,2178132,1063
1218,2178140,54
249,2178141,6289
698,2178148,494
73,2178156,19315
1207,2178199,60
534,2178200,1026
475,2178201,1434
1364,2178202,18
1183,2178203,68
1378,2178204,16
319,2178205,3874
1451,2178206,8
434,2178434,1827
592,2178451,749
894,2178467,226
469,2178475,1476
1256,2178560,44
1400,2178582,13
695,2178602,496
874,2178638,247
1321,2178744,27
179,2178802,9790
714,2178808,461
910,2178811,210
559,2178892,900
95,2178927,16254
458,2178951,1578
26,2178966,31811
1159,2178972,76
904,2178973,219
51,2178984,23930
492,2178986,1301
441,2179006,1759
507,2179007,1174
210,2179017,8343
896,2179018,224
918,2179026,207
925,2179027,204
1084,2179029,104
965,2179030,174
976,2179036,165
262,2179037,5527
898,2179093,223
511,2179095,1153
29,2179107,31190
1094,2179108,100
1452,2179123,8
370,2179170,2678
406,2179191,2175
551,2179275,952
601,2179320,728
25,2179321,32537
279,2179323,4987
156,2179326,11016
549,2179332,964
858,2179333,266
444,2179358,1735
785,2179363,356
952,2179393,185
202,2179394,8764
668,2179399,560
1365,2179411,18
1320,2179412,28
159,2179414,10748
1077,2179460,106
119,2179493,13514
91,2179516,16968
841,2179524,290
820,2179535,315
765,2179552,377
654,2179564,586
735,2179612,416
1095,2179627,100
354,2179646,2936
372,2179725,2655
1202,2179727,61
977,2179728,164
1135,2179791,82
166,2179792,10373
125,2179793,12953
519,2179794,1114
1170,2179795,72
78,2179796,18627
1011,2179797,145
674,2179807,545
1428,2179847,10
520,2179937,1096
163,2179988,10620
1042,2179989,130
138,2180058,11898
33,2180087,29650
501,2180088,1242
1024,2180089,140
1209,2180090,58
151,2180092,11346
111,2180093,14054
117,2180094,13573
145,2180095,11581
315,2180096,4016
463,2180125,1551
331,2180143,3481
658,2180147,574
636,2180148,624
1230,2180211,52
37,2180297,28541
1155,2180301,77
715,2180367,458
1090,2180410,101
999,2180431,152
454,2180455,1605
271,2180461,5138
455,2180493,1596
200,2180532,8780
225,2180534,7425
1413,2180535,12
629,2180536,646
242,2180539,6649
494,2180547,1284
190,2180548,9057
321,2180620,3736
539,2180626,996
780,2180638,363
1366,2180651,18
966,2180662,174
726,2180697,435
1005,2180740,150
115,2180890,13748
795,2180923,340
1473,2180938,3
607,2180955,711
