455,1747072,10529
1361,1747712,197
1351,1749417,208
1565,1749444,39
1411,1749963,132
570,1751219,7214
460,1752476,10450
1538,1756097,52
869,1762371,2255
533,1762817,8146
655,1764827,5332
1134,1766082,678
483,1766388,9799
1551,1772088,45
893,1772681,2029
788,1772694,3205
508,1773131,9033
1261,1777202,377
1528,1783178,55
138,1783692,33169
252,1784555,19492
16,1786798,90975
1374,1787062,177
133,1791810,33991
86,1793379,45884
278,1796437,18061
194,1796981,24677
578,1802533,7008
1069,1806199,912
899,1806454,1992
78,1810435,49605
819,1814340,2755
1130,1815147,690
229,1819308,21796
1566,1819637,39
784,1820634,3239
191,1820940,25237
681,1820949,4839
695,1821118,4596
198,1824034,24283
1235,1824458,416
58,1825930,56778
10,1826108,128213
848,1826519,2427
1216,1828777,453
1454,1830104,100
529,1833730,8223
987,1836199,1334
1137,1836919,668
630,1839095,5953
1574,1845090,35
1440,1847667,112
1485,1849709,78
214,1851914,23387
1318,1857509,263
1307,1858260,292
415,1860047,11683
411,1863997,11769
964,1865755,1446
624,1875804,6027
1637,1878083,12
1276,1878804,355
1607,1879611,20
937,1885328,1667
1041,1887375,1015
1101,1889098,784
510,1891510,8991
793,1894074,3077
125,1894143,36005
1305,1894149,298
896,1894432,2006
1391,1895629,154
938,1897732,1663
50,1898371,61064
1331,1902444,237
25,1905015,83574
408,1907385,11852
649,1908624,5547
1420,1909023,125
1274,1909540,356
1195,1910557,524
12,1912482,123976
1530,1912664,55
1486,1914233,78
917,1915106,1853
1647,1919083,10
87,1921999,45846
1608,1922589,20
1037,1933963,1032
1600,1934829,24
349,1935738,14249
721,1939289,4106
458,1939316,10457
249,1939848,19871
1219,1941136,449
651,1943414,5455
748,1943415,3760
595,1943417,6681
799,1943768,3040
139,1945137,33148
625,1945722,6007
926,1946447,1753
1567,1946933,39
118,1947487,37133
668,1947566,5136
1352,1949840,208
1270,1951415,358
556,1951772,7439
1281,1952754,341
528,1955107,8226
27,1958874,77546
1079,1959014,866
874,1959710,2204
516,1960055,8799
47,1961278,64711
515,1963398,8804
860,1964000,2358
1371,1964787,180
1624,1964855,16
1081,1966769,857
928,1966979,1748
1169,1967204,578
1167,1967572,581
262,1968000,18929
1364,1969944,193
782,1970276,3245
633,1970463,5896
1044,1970708,1009
1319,1971615,260
675,1978213,5039
449,1979816,10814
1380,1979860,168
1616,1980085,18
311,1980096,16126
586,1980128,6867
1267,1980850,366
227,1982781,22206
1088,1983197,834
1648,1985572,10
51,1985704,60984
1471,1985825,88
1030,1986226,1071
1472,1989410,88
231,1989499,21594
626,1989696,6002
520,1989749,8682
984,1992450,1340
312,1993222,16042
841,1993578,2517
1365,1993782,192
704,1994010,4452
330,1994026,15221
313,1994814,16036
285,1994940,17844
1448,1996128,104
895,1996908,2018
21,1997833,85599
1387,1998599,157
873,1999464,2213
1554,2002070,44
