172,2179095,1743
68,2179191,8799
4,2179320,42789
98,2179321,4721
70,2179323,7985
60,2179393,10544
52,2179394,11492
183,2179516,1556
421,2179552,15
80,2179727,6747
67,2179728,8849
467,2179807,4
316,2179988,174
246,2180626,555
184,2180662,1552
41,2180697,15640
400,2180955,31
187,2181101,1484
434,2181217,10
404,2181219,28
66,2181298,9167
374,2181315,50
211,2181428,1047
153,2181431,2140
367,2181481,60
252,2181536,520
314,2181708,180
262,2181768,454
236,2181824,688
293,2181835,237
342,2181850,108
419,2181860,17
200,2181891,1210
140,2182015,2616
197,2182119,1286
258,2182121,468
53,2182145,11091
136,2182227,2696
163,2182242,1932
241,2182260,614
148,2182261,2359
108,2182267,4197
228,2182271,830
348,2182357,98
207,2182386,1115
292,2182413,246
147,2182610,2381
426,2182955,13
331,2183126,135
468,2183209,4
243,2183227,598
308,2183448,215
182,2183480,1558
94,2183481,5255
274,2183482,385
63,2183483,9878
174,2183486,1673
330,2183488,140
202,2183490,1191
35,2183491,16829
295,2183493,235
253,2183599,512
469,2183642,4
310,2183798,206
277,2183804,366
247,2183998,552
441,2184036,9
190,2184039,1458
124,2184047,3172
283,2184100,330
255,2184102,510
164,2184103,1883
251,2184122,524
265,2184134,441
198,2184135,1285
280,2184148,335
317,2184153,174
435,2184155,10
261,2184171,460
